"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12146","Search","chromium","Thu Jun 26 09:13:50 GMT 2025","passed","Thu Jun 26 09:14:02 GMT 2025","","test.spec.js","",""
